Job Code,Grade,Salary,Original Hire Date,Run Date,Tenure
11710,2,41121.6,10/18/2021,6/1/2024,957
12090,3,47382.4,12/6/2021,6/1/2024,908
11590,3,50024,1/31/2022,6/1/2024,852
12250,2,43160,3/9/2022,6/1/2024,815
12020,2,37627.2,3/27/2022,6/1/2024,797
11710,2,42348.8,5/9/2022,6/1/2024,754
14980,3,44782.4,5/9/2022,6/1/2024,754
12050,2,45427.2,6/13/2022,6/1/2024,719
12030,2,41600,7/11/2022,6/1/2024,691
14980,3,42140.8,7/11/2022,6/1/2024,691
11570,2,43888,7/17/2022,6/1/2024,685
14980,3,41641.6,8/8/2022,6/1/2024,663
11710,2,39894.4,8/15/2022,6/1/2024,656
14980,3,43284.8,8/15/2022,6/1/2024,656
12020,2,45572.8,9/12/2022,6/1/2024,628
11600,1,33134.4,10/1/2022,6/1/2024,609
14980,3,44636.8,9/26/2022,6/1/2024,614
14980,3,44220.8,9/26/2022,6/1/2024,614
11750,3,41537.6,12/5/2022,6/1/2024,544
11710,2,40393.6,6/5/2023,6/1/2024,362
14980,3,43139.2,6/11/2023,6/1/2024,356
14980,3,40851.2,7/9/2023,6/1/2024,328
14980,3,42494.4,8/13/2023,6/1/2024,293
11710,2,42182.4,8/20/2023,6/1/2024,286
12030,2,38937.6,9/17/2023,6/1/2024,258
11580,2,41641.6,10/8/2023,6/1/2024,237
14980,3,43680,10/16/2023,6/1/2024,229
11730,1,41288,10/22/2023,6/1/2024,223
11710,2,40830.4,11/5/2023,6/1/2024,209
12170,1,35713.6,11/5/2023,6/1/2024,209
16130,1,36067.2,11/19/2023,6/1/2024,195
12170,1,36067.2,12/10/2023,6/1/2024,174
12170,1,36067.2,12/10/2023,6/1/2024,174
12170,1,36067.2,12/26/2023,6/1/2024,158
16710,3,39520,2/12/2024,6/1/2024,110
12170,1,35360,2/11/2024,6/1/2024,111
12170,1,35360,3/3/2024,6/1/2024,90
16130,1,35360,3/31/2024,6/1/2024,62
11070,6,77738.53,7/18/2016,6/1/2024,2875
12560,8,110000,4/10/2018,6/1/2024,2244
11100,6,71662.5,2/25/2016,6/1/2024,3019
11100,6,70637.61,11/17/2017,6/1/2024,2388
10041,7,83616,4/23/2018,6/1/2024,2231
11100,6,69160,1/4/2021,6/1/2024,1244
13900,9,115000,6/27/2022,6/1/2024,705
11070,6,68454.75,7/25/2022,6/1/2024,677
11000,9,140400,9/15/2022,6/1/2024,625
12100,4,64272,2/19/2019,6/1/2024,1929
11710,2,43160,11/21/2016,6/1/2024,2749
11750,3,49774.4,2/20/2012,6/1/2024,4485
14980,3,51771.2,6/9/2014,6/1/2024,3645
11740,2,49046.4,3/31/2014,6/1/2024,3715
16130,1,35630.4,12/12/2016,6/1/2024,2728
16130,1,36067.2,8/29/2016,6/1/2024,2833
11750,3,55140.8,1/23/2006,6/1/2024,6704
14980,3,57158.4,11/16/2009,6/1/2024,5311
11600,1,43056,8/29/2016,6/1/2024,2833
11590,3,58468.8,5/29/2012,6/1/2024,4386
11720,3,57304,9/12/2016,6/1/2024,2819
14980,3,53684.8,1/3/2011,6/1/2024,4898
11720,3,54516.8,9/9/2013,6/1/2024,3918
11580,2,50419.2,1/23/2006,6/1/2024,6704
11590,3,53393.6,9/19/2017,6/1/2024,2447
11570,2,43264,7/3/2017,6/1/2024,2525
16720,4,65644.8,7/6/2015,6/1/2024,3253
16130,1,35630.4,8/29/2016,6/1/2024,2833
12300,4,73424,10/7/2013,6/1/2024,3890
11600,1,40726.4,8/29/2016,6/1/2024,2833
11730,1,50897.6,3/31/2015,6/1/2024,3350
14980,3,51209.6,6/9/2009,6/1/2024,5471
11590,3,56804.8,6/30/2014,6/1/2024,3624
11720,3,64355.2,10/12/2001,6/1/2024,8268
14980,3,51209.6,8/4/2015,6/1/2024,3224
16130,1,36483.2,9/12/2016,6/1/2024,2819
11740,2,48734.4,3/13/2017,6/1/2024,2637
11810,4,64500.8,12/12/2005,6/1/2024,6746
11720,3,52894.4,5/21/2009,6/1/2024,5490
16990,3,54516.8,11/11/2019,6/1/2024,1664
11810,4,48318.4,8/10/2020,6/1/2024,1391
12100,4,51916.8,8/24/2020,6/1/2024,1377
11720,3,53726.4,11/9/2020,6/1/2024,1300
12060,3,45864,1/18/2021,6/1/2024,1230
14980,3,48672,2/1/2021,6/1/2024,1216
14980,3,49712,7/19/2021,6/1/2024,1048
11740,2,45427.2,11/1/2021,6/1/2024,943
14980,3,45052.8,2/28/2022,6/1/2024,824
11740,2,41891.2,4/4/2022,6/1/2024,789
14980,3,47611.2,5/16/2022,6/1/2024,747
16990,3,43804.8,9/6/2022,6/1/2024,634
12030,2,47694.4,10/17/2022,6/1/2024,593
14980,3,51376,3/27/2023,6/1/2024,432
12030,2,44137.6,3/27/2023,6/1/2024,432
12030,2,47590.4,6/26/2023,6/1/2024,341
16720,4,58406.4,9/6/2023,6/1/2024,269
12020,2,42848,12/11/2023,6/1/2024,173
16710,3,49192,4/8/2024,6/1/2024,54
12560,8,88095,1/16/2007,6/1/2024,6346
10041,7,62000,2/27/2019,6/1/2024,1921
11100,6,79500,10/23/2013,6/1/2024,3874
10990,10,172279.55,11/6/2000,6/1/2024,8608
11050,7,133650,8/16/2000,6/1/2024,8690
11090,6,102050,6/24/1992,6/1/2024,11665
11090,6,90610,12/5/2005,6/1/2024,6753
11120,7,72209.59,3/9/2020,6/1/2024,1545
11760,4,45801.6,5/15/2017,6/1/2024,2574
12060,3,45968,9/2/2007,6/1/2024,6117
16130,1,37648,9/20/2016,6/1/2024,2811
14980,3,52062.4,8/27/2007,6/1/2024,6123
14980,3,43804.8,8/11/2008,6/1/2024,5773
11790,2,40580.8,1/19/2015,6/1/2024,3421
11730,1,38500.8,9/6/2016,6/1/2024,2825
12430,4,48609.6,11/25/2002,6/1/2024,7859
16720,4,50814.4,6/22/2009,6/1/2024,5458
11810,4,48672,6/18/2008,6/1/2024,5827
11810,4,46217.6,5/21/2018,6/1/2024,2203
14980,3,41267.2,7/30/2018,6/1/2024,2133
11790,2,43596.8,10/29/2007,6/1/2024,6060
16130,1,35131.2,8/29/2016,6/1/2024,2833
11790,2,43804.8,10/25/2007,6/1/2024,6064
11760,4,50211.2,8/29/2016,6/1/2024,2833
11800,3,46217.6,1/18/2010,6/1/2024,5248
14980,3,46800,9/14/2007,6/1/2024,6105
16720,4,60278.4,1/16/2006,6/1/2024,6711
12020,2,43638.4,3/9/2020,6/1/2024,1545
11790,2,37065.6,4/19/2021,6/1/2024,1139
11600,1,32364.8,7/12/2021,6/1/2024,1055
16130,1,32843.2,7/26/2021,6/1/2024,1041
11790,2,37980.8,1/20/2022,6/1/2024,863
11790,2,37419.2,1/18/2022,6/1/2024,865
11790,2,35734.4,2/8/2022,6/1/2024,844
14980,3,39353.6,3/21/2022,6/1/2024,803
12020,2,42931.2,4/11/2022,6/1/2024,782
12060,3,51355.2,7/12/2022,6/1/2024,690
11580,2,42889.6,9/2/2022,6/1/2024,638
11580,2,42889.6,10/24/2022,6/1/2024,586
14980,3,39520,11/7/2022,6/1/2024,572
14980,3,40872,2/7/2023,6/1/2024,480
11790,2,33654.4,3/1/2023,6/1/2024,458
11790,2,34299.2,3/9/2023,6/1/2024,450
14980,3,40040,4/3/2023,6/1/2024,425
14980,3,45011.2,4/27/2023,6/1/2024,401
11790,2,36233.6,5/30/2023,6/1/2024,368
11580,2,53040,6/13/2023,6/1/2024,354
12020,2,48796.8,6/27/2023,6/1/2024,340
11800,3,42723.2,6/27/2023,6/1/2024,340
11790,2,41766.4,8/30/2023,6/1/2024,276
11790,2,44990.4,10/3/2023,6/1/2024,242
12020,2,46051.2,11/6/2023,6/1/2024,208
11790,2,39624,11/20/2023,6/1/2024,194
11790,2,36961.6,12/14/2023,6/1/2024,170
14980,3,39520,1/3/2024,6/1/2024,150
11790,2,40560,1/3/2024,6/1/2024,150
12560,8,112477.64,6/16/2014,6/1/2024,3638
11120,7,74557.6,6/14/2021,6/1/2024,1083
11100,6,67491.84,8/25/2021,6/1/2024,1011
10990,10,173742.63,3/18/2022,6/1/2024,806
11050,7,119600,7/18/2022,6/1/2024,684
11100,6,62732.8,10/24/2022,6/1/2024,586
10041,7,105000,3/13/2023,6/1/2024,446
11060,7,90000,3/27/2023,6/1/2024,432
10380,8,110000,6/5/2023,6/1/2024,362
12050,2,49670.4,9/13/2010,6/1/2024,5010
16740,6,81120,9/11/2017,6/1/2024,2455
12020,2,42640,6/25/2018,6/1/2024,2168
16130,1,40123.2,11/28/2016,6/1/2024,2742
14980,3,54641.6,3/26/2007,6/1/2024,6277
11580,2,58697.6,10/31/2016,6/1/2024,2770
11810,4,62400,11/14/2016,6/1/2024,2756
12300,4,71240,7/15/2013,6/1/2024,3974
11600,1,41350.4,3/6/2017,6/1/2024,2644
12060,3,54080,3/15/2012,6/1/2024,4461
12170,1,41912,8/29/2016,6/1/2024,2833
11760,4,56825.6,8/9/2004,6/1/2024,7236
16130,1,37585.6,8/13/2018,6/1/2024,2119
16130,1,40123.2,10/17/2016,6/1/2024,2784
12170,1,41912,9/6/2016,6/1/2024,2825
12170,1,41912,3/26/2018,6/1/2024,2259
12170,1,42348.8,5/30/2017,6/1/2024,2559
12170,1,41912,10/10/2016,6/1/2024,2791
16990,3,51230.4,1/20/2020,6/1/2024,1594
12170,1,41100.8,5/26/2020,6/1/2024,1467
11790,2,44574.4,8/16/2021,6/1/2024,1020
11770,2,47819.2,9/6/2021,6/1/2024,999
11790,2,45760,12/6/2021,6/1/2024,908
11780,3,45822.4,12/20/2021,6/1/2024,894
16730,6,62400,1/24/2022,6/1/2024,859
16130,1,38438.4,1/24/2022,6/1/2024,859
14980,3,45676.8,3/28/2022,6/1/2024,796
16130,1,40352,5/16/2022,6/1/2024,747
16130,1,37585.6,7/5/2022,6/1/2024,697
12170,1,37211.2,8/15/2022,6/1/2024,656
11770,2,40268.8,10/31/2022,6/1/2024,579
16130,1,35297.6,1/3/2023,6/1/2024,515
16990,3,46945.6,3/27/2023,6/1/2024,432
11550,6,65748.8,5/3/2023,6/1/2024,395
16130,1,33092.8,6/19/2023,6/1/2024,348
12030,2,37440,1/2/2024,6/1/2024,151
12020,2,37440,1/15/2024,6/1/2024,138
12030,2,39520,2/12/2024,6/1/2024,110
11770,2,36920,2/26/2024,6/1/2024,96
11050,7,97869.2,9/17/2001,6/1/2024,8293
10041,7,77559.04,11/14/2005,6/1/2024,6774
11800,3,54080,10/9/2017,6/1/2024,2427
11800,3,55556.8,1/13/2004,6/1/2024,7445
11590,3,61048,3/19/1984,6/1/2024,14684
16130,1,36857.6,5/29/2018,6/1/2024,2195
16990,3,63835.2,12/5/2011,6/1/2024,4562
11810,4,50752,6/3/2019,6/1/2024,1825
14980,3,51729.6,10/9/2017,6/1/2024,2427
11590,3,63232,7/5/1988,6/1/2024,13115
11780,3,56243.2,10/13/1997,6/1/2024,9728
12480,4,52166.4,3/2/2015,6/1/2024,3379
16130,1,39104,8/8/2016,6/1/2024,2854
11690,2,45136,7/25/2016,6/1/2024,2868
14980,3,63440,5/11/1987,6/1/2024,13536
12300,4,71364.8,5/26/2009,6/1/2024,5485
16130,1,40123.2,8/22/2016,6/1/2024,2840
16130,1,37585.6,8/1/2016,6/1/2024,2861
11790,2,48484.8,9/12/2016,6/1/2024,2819
11740,2,45572.8,4/13/2015,6/1/2024,3337
12170,1,42868.8,3/20/2017,6/1/2024,2630
12060,3,46883.2,5/11/2010,6/1/2024,5135
11600,1,41724.8,8/15/2016,6/1/2024,2847
11800,3,55556.8,8/1/2016,6/1/2024,2861
12030,2,46425.6,8/7/2017,6/1/2024,2490
11800,3,47715.2,2/27/2017,6/1/2024,2651
11720,3,54412.8,5/26/2009,6/1/2024,5485
11800,3,56596.8,8/27/2014,6/1/2024,3566
16720,4,51105.6,8/27/2007,6/1/2024,6123
16990,3,57366.4,1/7/2002,6/1/2024,8181
16130,1,40123.2,12/11/2018,6/1/2024,1999
11780,3,54766.4,8/8/2016,6/1/2024,2854
17580,6,68515.2,12/28/2017,6/1/2024,2347
11800,3,54870.4,4/11/2016,6/1/2024,2973
12170,1,52478.4,5/20/2013,6/1/2024,4030
11740,2,45572.8,1/7/2019,6/1/2024,1972
12170,1,42390.4,6/20/2016,6/1/2024,2903
12060,3,53913.6,9/2/2004,6/1/2024,7212
11590,3,58926.4,7/10/2017,6/1/2024,2518
11800,3,51168,9/24/2018,6/1/2024,2077
11590,3,53684.8,3/19/2018,6/1/2024,2266
12020,2,42244.8,3/1/2005,6/1/2024,7032
12020,2,54246.4,2/22/2000,6/1/2024,8866
11770,2,45468.8,8/23/2019,6/1/2024,1744
11790,2,47028.8,10/7/2019,6/1/2024,1699
16130,1,37648,10/28/2019,6/1/2024,1678
16130,1,40123.2,11/4/2019,6/1/2024,1671
14980,3,50440,11/18/2019,6/1/2024,1657
11790,2,49400,3/23/2020,6/1/2024,1531
11810,4,55702.4,4/13/2020,6/1/2024,1510
12170,1,41433.6,8/3/2020,6/1/2024,1398
16740,6,81120,8/31/2020,6/1/2024,1370
11790,2,45240,11/9/2020,6/1/2024,1300
12170,1,39748.8,7/26/2021,6/1/2024,1041
12300,4,55723.2,9/20/2021,6/1/2024,985
12030,2,40248,10/11/2021,6/1/2024,964
11770,2,46862.4,11/8/2021,6/1/2024,936
12030,2,41204.8,11/22/2021,6/1/2024,922
11820,2,41808,2/12/2022,6/1/2024,840
12170,1,37211.2,3/7/2022,6/1/2024,817
11800,3,59363.2,4/25/2022,6/1/2024,768
14980,3,46342.4,4/25/2022,6/1/2024,768
11790,2,43097.6,4/25/2022,6/1/2024,768
11600,1,43908.8,6/27/2022,6/1/2024,705
11790,2,41184,6/27/2022,6/1/2024,705
11700,3,46196.8,8/22/2022,6/1/2024,649
12170,1,37211.2,8/22/2022,6/1/2024,649
12020,2,38126.4,10/17/2022,6/1/2024,593
16710,3,48152,11/7/2022,6/1/2024,572
14980,3,44678.4,11/14/2022,6/1/2024,565
11580,2,43076.8,11/28/2022,6/1/2024,551
11800,3,50835.2,12/19/2022,6/1/2024,530
11590,3,54080,12/27/2022,6/1/2024,522
11700,3,41912,1/30/2023,6/1/2024,488
16130,1,35692.8,2/27/2023,6/1/2024,460
18900,3,58240,4/17/2023,6/1/2024,411
11770,2,38064,5/8/2023,6/1/2024,390
11770,2,38064,6/19/2023,6/1/2024,348
14980,3,41100.8,6/19/2023,6/1/2024,348
12050,2,42390.4,8/14/2023,6/1/2024,292
16130,1,36233.6,8/21/2023,6/1/2024,285
12030,2,40019.2,11/20/2023,6/1/2024,194
14980,3,42723.2,12/11/2023,6/1/2024,173
11770,2,37315.2,12/26/2023,6/1/2024,158
12030,2,37440,1/29/2024,6/1/2024,124
11770,2,37440,4/15/2024,6/1/2024,47
11050,7,110000,3/26/2001,6/1/2024,8468
11120,7,99000,8/21/2013,6/1/2024,3937
12560,8,109096,7/14/2014,6/1/2024,3610
10990,10,182425.36,3/17/1993,6/1/2024,11399
10041,7,75920,1/29/2001,6/1/2024,8524
13900,9,175000,3/30/2015,6/1/2024,3351
11100,6,79549.52,11/8/2021,6/1/2024,936
11100,6,76490.75,7/18/2022,6/1/2024,684
12300,4,56326.4,8/26/2019,6/1/2024,1741
14980,3,53040,3/20/2007,6/1/2024,6283
11720,3,51604.8,5/12/2014,6/1/2024,3673
14980,3,48609.6,3/26/2007,6/1/2024,6277
11730,1,35692.8,2/1/2016,6/1/2024,3043
11790,2,44304,8/26/2019,6/1/2024,1741
16730,6,62316.8,9/18/2017,6/1/2024,2448
11790,2,46716.8,8/15/2016,6/1/2024,2847
14980,3,46945.6,12/4/2017,6/1/2024,2371
11580,2,55640,10/22/2007,6/1/2024,6067
11760,4,53518.4,10/21/2019,6/1/2024,1685
11790,2,39104,2/3/2020,6/1/2024,1580
11570,2,52582.4,2/3/2020,6/1/2024,1580
12050,2,53352,3/23/2020,6/1/2024,1531
12030,2,44553.6,6/15/2020,6/1/2024,1447
14980,3,43264,2/1/2021,6/1/2024,1216
11790,2,45427.2,7/6/2021,6/1/2024,1061
11790,2,43451.2,10/25/2021,6/1/2024,950
12020,2,41641.6,2/14/2022,6/1/2024,838
16710,3,43451.2,4/25/2022,6/1/2024,768
12030,2,43264,6/27/2022,6/1/2024,705
16720,4,61609.6,8/22/2022,6/1/2024,649
12050,2,54080,11/21/2022,6/1/2024,558
14980,3,40393.6,11/14/2022,6/1/2024,565
11600,1,38563.2,1/24/2023,6/1/2024,494
14980,3,43264,2/20/2023,6/1/2024,467
11790,2,42182.4,3/6/2023,6/1/2024,453
12200,2,44990.4,4/17/2023,6/1/2024,411
11600,1,41100.8,5/15/2023,6/1/2024,383
12020,2,49753.6,10/2/2023,6/1/2024,243
11790,2,40560,4/8/2024,6/1/2024,54
11100,6,61619.35,1/2/2018,6/1/2024,2342
11050,7,88335.24,2/1/2016,6/1/2024,3043
12550,7,90000,11/9/2020,6/1/2024,1300
10041,7,65000,5/10/2021,6/1/2024,1118
10990,10,130000,6/20/2022,6/1/2024,712
14980,3,55723.2,4/21/2014,6/1/2024,3694
12030,2,49129.6,8/17/2016,6/1/2024,2845
12130,4,65020.8,1/5/2015,6/1/2024,3435
16750,6,83720,7/14/2003,6/1/2024,7628
11680,4,59384,2/23/2004,6/1/2024,7404
11810,4,54932.8,3/2/2014,6/1/2024,3744
14980,3,56472,6/6/2016,6/1/2024,2917
11790,2,47465.6,7/2/2018,6/1/2024,2161
12060,3,53684.8,11/26/2018,6/1/2024,2014
11800,3,51979.2,5/29/2013,6/1/2024,4021
11810,4,54537.6,10/13/2003,6/1/2024,7537
12300,4,57324.8,5/12/2003,6/1/2024,7691
14980,3,57324.8,3/6/2018,6/1/2024,2279
16130,1,40102.4,7/2/2018,6/1/2024,2161
12050,2,45760,7/10/2017,6/1/2024,2518
11680,4,51417.6,3/19/2018,6/1/2024,2266
14980,3,47028.8,1/28/2019,6/1/2024,1951
14980,3,45427.2,9/11/2019,6/1/2024,1725
16130,1,41267.2,3/22/2021,6/1/2024,1167
16130,1,41267.2,4/5/2021,6/1/2024,1153
12020,2,41662.4,4/18/2022,6/1/2024,775
16720,4,61318.4,8/29/2022,6/1/2024,642
16130,1,37668.8,9/26/2022,6/1/2024,614
11600,1,40456,12/15/2022,6/1/2024,534
12030,2,45448,12/27/2022,6/1/2024,522
14980,3,42411.2,1/30/2023,6/1/2024,488
16130,1,38188.8,2/14/2023,6/1/2024,473
16130,1,37128,5/8/2023,6/1/2024,390
11770,2,52000,6/12/2023,6/1/2024,355
14980,3,44990.4,6/19/2023,6/1/2024,348
12020,2,39520,8/21/2023,6/1/2024,285
11790,2,40560,8/14/2023,6/1/2024,292
11740,2,40164.8,9/19/2023,6/1/2024,256
14980,3,41766.4,10/2/2023,6/1/2024,243
11770,2,47840,11/13/2023,6/1/2024,201
14980,3,38022.4,11/20/2023,6/1/2024,194
11600,1,36774.4,11/20/2023,6/1/2024,194
12030,2,43680,1/29/2024,6/1/2024,124
12090,3,47840,2/5/2024,6/1/2024,117
12030,2,43680,2/7/2024,6/1/2024,115
11000,9,114712.5,2/10/2010,6/1/2024,5225
11050,7,98883.05,1/20/2003,6/1/2024,7803
11070,6,70640.89,5/5/2003,6/1/2024,7698
10041,7,77300,8/14/2002,6/1/2024,7962
13900,9,132132,6/12/2018,6/1/2024,2181
12560,8,105000,3/30/2020,6/1/2024,1524
11100,6,81900,4/26/2021,6/1/2024,1132
11100,6,82000,9/11/2023,6/1/2024,264
11570,2,51729.6,9/10/2018,6/1/2024,2091
11730,1,39002.5,6/20/2016,6/1/2024,2903
11800,3,51105.6,10/29/2018,6/1/2024,2042
16730,6,95617.6,7/16/2018,6/1/2024,2147
12030,2,52977.6,5/2/2017,6/1/2024,2587
16990,3,57928,9/12/2016,6/1/2024,2819
11590,3,54891.2,12/17/2018,6/1/2024,1993
12050,2,58073.6,4/1/2019,6/1/2024,1888
14980,3,53872,7/11/2016,6/1/2024,2882
14980,3,52561.6,8/11/2014,6/1/2024,3582
11760,4,55203.2,11/14/2016,6/1/2024,2756
11790,2,46113.6,1/7/2019,6/1/2024,1972
11600,1,41059.2,12/19/2016,6/1/2024,2721
14980,3,52582.4,5/11/2015,6/1/2024,3309
11760,4,54724.8,2/15/2016,6/1/2024,3029
16720,4,50939.2,3/2/2020,6/1/2024,1552
12170,1,41267.2,3/16/2020,6/1/2024,1538
11790,2,47486.4,10/26/2020,6/1/2024,1314
11790,2,44782.4,11/17/2020,6/1/2024,1292
12020,2,44657.6,1/22/2021,6/1/2024,1226
14980,3,45364.8,5/17/2021,6/1/2024,1111
11790,2,46113.6,8/30/2021,6/1/2024,1006
12220,4,44865.6,9/28/2021,6/1/2024,977
11730,1,41100.8,10/4/2021,6/1/2024,971
11790,2,43056,12/13/2021,6/1/2024,901
11790,2,46508.8,12/13/2021,6/1/2024,901
11710,2,44532.8,1/31/2022,6/1/2024,852
11800,3,49004.8,2/14/2022,6/1/2024,838
11760,4,52353.6,3/22/2022,6/1/2024,802
11710,2,42827.2,5/9/2022,6/1/2024,754
12210,3,41766.4,8/29/2022,6/1/2024,642
12170,1,37564.8,9/12/2022,6/1/2024,628
11710,2,41932.8,9/12/2022,6/1/2024,628
11790,2,40372.8,10/17/2022,6/1/2024,593
11790,2,41496,10/24/2022,6/1/2024,586
14980,3,49129.6,10/31/2022,6/1/2024,579
12030,2,51126.4,11/7/2022,6/1/2024,572
14980,3,50107.2,11/21/2022,6/1/2024,558
14980,3,52956.8,11/28/2022,6/1/2024,551
12030,2,50440,12/12/2022,6/1/2024,537
11790,2,41828.8,12/13/2022,6/1/2024,536
12170,1,35755.2,12/29/2022,6/1/2024,520
12030,2,45531.2,1/9/2023,6/1/2024,509
11790,2,39894.4,1/30/2023,6/1/2024,488
12170,1,37856,2/28/2023,6/1/2024,459
11710,2,40726.4,2/28/2023,6/1/2024,459
11790,2,38875.2,3/15/2023,6/1/2024,444
12170,1,38209.6,5/1/2023,6/1/2024,397
14980,3,44865.6,5/1/2023,6/1/2024,397
12170,1,37856,6/6/2023,6/1/2024,361
14980,3,45760,6/7/2023,6/1/2024,360
12170,1,38937.6,7/24/2023,6/1/2024,313
14980,3,45614.4,11/20/2023,6/1/2024,194
12170,1,37481.6,11/27/2023,6/1/2024,187
12170,1,38937.6,12/11/2023,6/1/2024,173
16710,3,43264,12/18/2023,6/1/2024,166
12170,1,37128,12/26/2023,6/1/2024,158
12170,1,37128,12/26/2023,6/1/2024,158
14980,3,43992,1/22/2024,6/1/2024,131
12170,1,37440,1/29/2024,6/1/2024,124
12170,1,37440,2/5/2024,6/1/2024,117
11100,6,86087.93,5/13/2019,6/1/2024,1846
10990,10,165792,12/22/2014,6/1/2024,3449
10041,7,82687.5,6/22/2015,6/1/2024,3267
11100,6,83260.36,9/2/2019,6/1/2024,1734
13900,9,167327.2,1/11/2016,6/1/2024,3064
11050,7,94500,7/11/2022,6/1/2024,691
12550,7,130000,4/17/2023,6/1/2024,411
11090,6,77250,10/9/2023,6/1/2024,236
11100,6,69525,10/17/2023,6/1/2024,228
11710,2,46966.4,8/22/2016,6/1/2024,2840
12060,3,52873.6,12/6/1999,6/1/2024,8944
11760,4,64812.8,3/8/1999,6/1/2024,9217
16990,3,56784,5/13/1996,6/1/2024,10246
14980,3,51417.6,11/18/2010,6/1/2024,4944
11710,2,48838.4,9/5/2018,6/1/2024,2096
14980,3,51272,1/14/2019,6/1/2024,1965
16710,3,44740.8,8/3/2016,6/1/2024,2859
14980,3,58656,5/19/1997,6/1/2024,9875
14980,3,46987.2,7/23/2019,6/1/2024,1775
11590,3,54974.4,2/1/2017,6/1/2024,2677
12030,2,42640,3/26/2018,6/1/2024,2259
11570,2,55702.4,9/19/1999,6/1/2024,9022
14980,3,58656,1/12/2004,6/1/2024,7446
12020,2,47694.4,1/17/2018,6/1/2024,2327
12060,3,50211.2,7/6/2016,6/1/2024,2887
12300,4,57678.4,6/12/2014,6/1/2024,3642
11760,4,65603.2,2/16/1999,6/1/2024,9237
14980,3,55910.4,7/8/1998,6/1/2024,9460
11720,3,46529.6,2/11/2019,6/1/2024,1937
12030,2,52520,12/28/2020,6/1/2024,1251
11740,2,43534.4,6/28/2021,6/1/2024,1069
11710,2,50232,5/9/2022,6/1/2024,754
12020,2,38604.8,5/9/2022,6/1/2024,754
12050,2,43950.4,7/11/2022,6/1/2024,691
11710,2,43243.2,11/7/2022,6/1/2024,572
14980,3,47819.2,11/8/2022,6/1/2024,571
11710,2,42452.8,12/29/2022,6/1/2024,520
12020,2,36420.8,1/17/2023,6/1/2024,501
11740,2,37752,1/29/2023,6/1/2024,489
11580,2,36774.4,2/13/2023,6/1/2024,474
11600,1,31969.6,2/27/2023,6/1/2024,460
16720,4,53809.6,4/13/2023,6/1/2024,415
16130,1,32593.6,5/22/2023,6/1/2024,376
16130,1,32448,5/22/2023,6/1/2024,376
14980,3,35942.4,6/11/2023,6/1/2024,356
14980,3,38126.4,8/13/2023,6/1/2024,293
16130,1,32136,11/5/2023,6/1/2024,209
16130,1,32136,11/19/2023,6/1/2024,195
16130,1,32136,11/26/2023,6/1/2024,188
11100,6,71554.6,3/5/2018,6/1/2024,2280
11050,7,103661.66,5/12/1997,6/1/2024,9882
11090,6,85270.2,3/24/2014,6/1/2024,3722
11120,7,100000,5/31/2017,6/1/2024,2558
13900,9,179739.37,5/19/1997,6/1/2024,9875
10031,6,65540.09,9/23/1999,6/1/2024,9018
12560,8,114400,9/19/2022,6/1/2024,621
12060,3,47257.6,4/16/2018,6/1/2024,2238
11790,2,50980.8,2/9/2004,6/1/2024,7418
16710,3,46217.6,11/7/2016,6/1/2024,2763
11590,3,59571.2,10/26/2015,6/1/2024,3141
11700,3,49046.4,10/8/2018,6/1/2024,2063
11710,2,37024,5/28/2019,6/1/2024,1831
11700,3,48318.4,8/13/2018,6/1/2024,2119
11800,3,49400,1/29/2007,6/1/2024,6333
11760,4,60049.6,11/4/2013,6/1/2024,3862
11710,2,46675.2,11/26/2007,6/1/2024,6032
16710,3,50252.8,4/27/2020,6/1/2024,1496
12030,2,45864,4/27/2020,6/1/2024,1496
11710,2,39520,1/18/2021,6/1/2024,1230
12020,2,43680,10/4/2021,6/1/2024,971
11710,2,43992,10/5/2021,6/1/2024,970
11710,2,43908.8,10/5/2021,6/1/2024,970
11760,4,46633.6,4/4/2022,6/1/2024,789
12170,1,40705.6,5/3/2022,6/1/2024,760
12170,1,39582.4,9/27/2022,6/1/2024,613
11710,2,39644.8,5/16/2023,6/1/2024,382
11710,2,40934.4,10/9/2023,6/1/2024,236
12170,1,41059.2,10/11/2023,6/1/2024,234
11050,7,85665.3,9/10/2004,6/1/2024,7204
11100,6,68756.48,7/18/2016,6/1/2024,2875
11720,3,48006.4,9/12/2008,6/1/2024,5741
11760,4,51937.6,3/19/2018,6/1/2024,2266
11700,3,47112,6/11/2018,6/1/2024,2182
11720,3,51500.8,6/12/2017,6/1/2024,2546
11580,2,51750.4,10/1/2018,6/1/2024,2070
11710,2,45801.6,3/12/2018,6/1/2024,2273
12060,3,45801.6,10/29/2018,6/1/2024,2042
11700,3,47756.8,12/10/2018,6/1/2024,2000
11570,2,50856,8/6/2002,6/1/2024,7970
11720,3,47590.4,8/20/2007,6/1/2024,6130
12480,4,50003.2,7/22/2019,6/1/2024,1776
16710,3,51833.6,10/24/2016,6/1/2024,2777
11760,4,60174.4,10/23/2003,6/1/2024,7527
12170,1,39312,6/10/2019,6/1/2024,1818
11700,3,49961.6,9/30/2008,6/1/2024,5723
11700,3,49587.2,5/13/2019,6/1/2024,1846
16720,4,48880,5/31/2011,6/1/2024,4750
11700,3,45344,5/14/2019,6/1/2024,1845
12170,1,40435.2,4/3/2017,6/1/2024,2616
